timestamp,ripple_open,ripple_high,ripple_low,ripple_close,ripple_volume,ripple_market_cap,ripple_trade_count
2024-02-26 00:00:00,0.5426078981817037,0.5426078981817037,0.5426078981817037,0.5426078981817037,591786041.1125059,29634164742.976475,0
2024-02-27 00:00:00,0.5513003044164156,0.5513003044164156,0.5513003044164156,0.5513003044164156,1206966880.9799767,30102826897.084522,0
2024-02-28 00:00:00,0.5873753685082636,0.5873753685082636,0.5873753685082636,0.5873753685082636,2403061003.604541,32057564181.92216,0
2024-02-29 00:00:00,0.5765292216052678,0.5765292216052678,0.5765292216052678,0.5765292216052678,3059403882.3157825,31498950908.97578,0
2024-03-01 00:00:00,0.5872867206934944,0.5872867206934944,0.5872867206934944,0.5872867206934944,3649152111.4455633,32142327275.936535,0
2024-03-02 00:00:00,0.6016177948889795,0.6016177948889795,0.6016177948889795,0.6016177948889795,1719967801.8693898,32886853959.017418,0
2024-03-03 00:00:00,0.6435751496240234,0.6435751496240234,0.6435751496240234,0.6435751496240234,2839786692.0332294,35177521995.136826,0
2024-03-04 00:00:00,0.6266994908696154,0.6266994908696154,0.6266994908696154,0.6266994908696154,2001172807.461925,34205236865.55742,0
2024-03-05 00:00:00,0.6511778302883091,0.6511778302883091,0.6511778302883091,0.6511778302883091,3572922225.9265466,35570744477.8359,0
2024-03-06 00:00:00,0.5952832703420226,0.5952832703420226,0.5952832703420226,0.5952832703420226,4815021313.537044,32556305182.55615,0
2024-03-07 00:00:00,0.6129159478882317,0.6129159478882317,0.6129159478882317,0.6129159478882317,2732925867.3626947,33475073207.13946,0
2024-03-08 00:00:00,0.628380182183506,0.628380182183506,0.628380182183506,0.628380182183506,2485835659.273788,34344683478.72519,0
2024-03-09 00:00:00,0.6214824363419392,0.6214824363419392,0.6214824363419392,0.6214824363419392,2106352494.9701383,34010002110.24703,0
2024-03-10 00:00:00,0.6225142290687391,0.6225142290687391,0.6225142290687391,0.6225142290687391,1496931817.9516265,34079105232.518787,0
2024-03-11 00:00:00,0.6085560455287963,0.6085560455287963,0.6085560455287963,0.6085560455287963,1450316469.3279638,33320881309.13065,0
2024-03-12 00:00:00,0.717049252482876,0.717049252482876,0.717049252482876,0.717049252482876,6434513108.07779,39250118653.47248,0
2024-03-13 00:00:00,0.6886932062458541,0.6886932062458541,0.6886932062458541,0.6886932062458541,4041001873.5863333,37673391344.52034,0
2024-03-14 00:00:00,0.6896545611989557,0.6896545611989557,0.6896545611989557,0.6896545611989557,2315352945.3265333,37735077222.23291,0
2024-03-15 00:00:00,0.6691754077171835,0.6691754077171835,0.6691754077171835,0.6691754077171835,3239649834.2935567,36663647065.34197,0
2024-03-16 00:00:00,0.6342637439068659,0.6342637439068659,0.6342637439068659,0.6342637439068659,3593312666.2837462,34831116403.04182,0
2024-03-17 00:00:00,0.6023073384430556,0.6023073384430556,0.6023073384430556,0.6023073384430556,2112513797.1896114,33052737666.158787,0
2024-03-18 00:00:00,0.6191470281067634,0.6191470281067634,0.6191470281067634,0.6191470281067634,1790113429.9921577,33933430301.468998,0
2024-03-19 00:00:00,0.6539066224226806,0.6539066224226806,0.6539066224226806,0.6539066224226806,2689094030.3158493,35964811193.48887,0
2024-03-20 00:00:00,0.5852400045025551,0.5852400045025551,0.5852400045025551,0.5852400045025551,3542818992.7221446,32111361436.644672,0
2024-03-21 00:00:00,0.6117015793252986,0.6117015793252986,0.6117015793252986,0.6117015793252986,2691356105.058331,33576953684.137825,0
2024-03-22 00:00:00,0.6413290562765901,0.6413290562765901,0.6413290562765901,0.6413290562765901,2663426301.418115,35222340002.48496,0
2024-03-23 00:00:00,0.6105734569688421,0.6105734569688421,0.6105734569688421,0.6105734569688421,1995119918.3362052,33496651762.91828,0
2024-03-24 00:00:00,0.6181207994500303,0.6181207994500303,0.6181207994500303,0.6181207994500303,1086083071.5519457,33955269548.044724,0
2024-03-25 00:00:00,0.6337118239432603,0.6337118239432603,0.6337118239432603,0.6337118239432603,1195280193.029194,34809757519.99831,0
2024-03-26 00:00:00,0.6400376129032882,0.6400376129032882,0.6400376129032882,0.6400376129032882,2070728050.051508,35057837184.65749,0
2024-03-27 00:00:00,0.6328659194902784,0.6328659194902784,0.6328659194902784,0.6328659194902784,1759776337.9005775,34676270602.72719,0
2024-03-28 00:00:00,0.612301666174284,0.612301666174284,0.612301666174284,0.612301666174284,1951433459.9235,33513188302.808548,0
2024-03-29 00:00:00,0.624080729099987,0.624080729099987,0.624080729099987,0.624080729099987,1761855168.4155552,34273574066.13387,0
2024-03-30 00:00:00,0.6305848703146155,0.6305848703146155,0.6305848703146155,0.6305848703146155,1810865704.4246035,34637766737.61634,0
2024-03-31 00:00:00,0.6210104087173386,0.6210104087173386,0.6210104087173386,0.6210104087173386,1006574238.19931,34096669844.56455,0
2024-04-01 00:00:00,0.6289626324319613,0.6289626324319613,0.6289626324319613,0.6289626324319613,732142319.3189579,34561603886.808945,0
2024-04-02 00:00:00,0.6121526997891189,0.6121526997891189,0.6121526997891189,0.6121526997891189,1800822369.2689497,33682651601.274323,0
2024-04-03 00:00:00,0.5852372065222671,0.5852372065222671,0.5852372065222671,0.5852372065222671,2179373589.0881767,32172051114.724525,0
2024-04-04 00:00:00,0.5753905054850376,0.5753905054850376,0.5753905054850376,0.5753905054850376,1630542335.8400052,31647732123.39869,0
2024-04-05 00:00:00,0.5934624401692647,0.5934624401692647,0.5934624401692647,0.5934624401692647,2192296815.868119,32644896842.28427,0
2024-04-06 00:00:00,0.5880582489371499,0.5880582489371499,0.5880582489371499,0.5880582489371499,1522489715.0235868,32396767457.237,0
2024-04-07 00:00:00,0.593399180755894,0.593399180755894,0.593399180755894,0.593399180755894,844787189.139441,32626389671.822033,0
2024-04-08 00:00:00,0.5946706032478942,0.5946706032478942,0.5946706032478942,0.5946706032478942,917016883.4845006,32726439809.179348,0
2024-04-09 00:00:00,0.6155434564282665,0.6155434564282665,0.6155434564282665,0.6155434564282665,1976633580.7557676,33906075770.40597,0
2024-04-10 00:00:00,0.6136939377820809,0.6136939377820809,0.6136939377820809,0.6136939377820809,2325731293.341634,33802909045.713825,0
2024-04-11 00:00:00,0.6173727496999488,0.6173727496999488,0.6173727496999488,0.6173727496999488,2307237722.1712985,33999810733.863674,0
2024-04-12 00:00:00,0.6088535069747201,0.6088535069747201,0.6088535069747201,0.6088535069747201,1207823948.0649233,33528540225.702854,0
2024-04-13 00:00:00,0.5484622507114363,0.5484622507114363,0.5484622507114363,0.5484622507114363,2787087618.837457,30211663516.7453,0
2024-04-14 00:00:00,0.4808669999524838,0.4808669999524838,0.4808669999524838,0.4808669999524838,3753284209.2149534,26528974004.23356,0
2024-04-15 00:00:00,0.5051394506387745,0.5051394506387745,0.5051394506387745,0.5051394506387745,2763070329.2770753,27843729570.503105,0
2024-04-16 00:00:00,0.49745578757191317,0.49745578757191317,0.49745578757191317,0.49745578757191317,2330506723.727513,27395426321.647232,0
2024-04-17 00:00:00,0.4964339164181767,0.4964339164181767,0.4964339164181767,0.4964339164181767,1875946816.3732798,27380210300.230762,0
2024-04-18 00:00:00,0.4947978579065567,0.4947978579065567,0.4947978579065567,0.4947978579065567,1737556166.4999344,27284905063.90103,0
2024-04-19 00:00:00,0.502630196282461,0.502630196282461,0.502630196282461,0.502630196282461,1400559368.0844016,27734895374.21874,0
2024-04-20 00:00:00,0.5043368864906008,0.5043368864906008,0.5043368864906008,0.5043368864906008,2152015538.6553473,27799384372.03649,0
2024-04-21 00:00:00,0.5286489200145418,0.5286489200145418,0.5286489200145418,0.5286489200145418,1198726897.2179945,29130877514.949512,0
2024-04-22 00:00:00,0.5242693710717946,0.5242693710717946,0.5242693710717946,0.5242693710717946,838991356.8886632,28911826071.827423,0
2024-04-23 00:00:00,0.5560803600247968,0.5560803600247968,0.5560803600247968,0.5560803600247968,1670893669.617624,30664208232.561184,0
2024-04-24 00:00:00,0.5453395286462999,0.5453395286462999,0.5453395286462999,0.5453395286462999,1260908926.573041,30059898224.585014,0
2024-04-25 00:00:00,0.5271463755065346,0.5271463755065346,0.5271463755065346,0.5271463755065346,1425890170.8488202,29053044957.669495,0
2024-04-26 00:00:00,0.5254278109474143,0.5254278109474143,0.5254278109474143,0.5254278109474143,1198407375.1373465,28975660062.835464,0
2024-04-27 00:00:00,0.5259415260233568,0.5259415260233568,0.5259415260233568,0.5259415260233568,1089752667.7747374,29039049177.97214,0
2024-04-28 00:00:00,0.5185389193383645,0.5185389193383645,0.5185389193383645,0.5185389193383645,682968215.5590384,28641470302.59924,0
2024-04-29 00:00:00,0.5100104939611708,0.5100104939611708,0.5100104939611708,0.5100104939611708,521543884.07764995,28171052737.95641,0
2024-04-30 00:00:00,0.5148709146825781,0.5148709146825781,0.5148709146825781,0.5148709146825781,1060036556.7544429,28447759625.968727,0
2024-05-01 00:00:00,0.5001775403025187,0.5001775403025187,0.5001775403025187,0.5001775403025187,1279616341.2014637,27662546470.185024,0
2024-05-02 00:00:00,0.5160164931063639,0.5160164931063639,0.5160164931063639,0.5160164931063639,1626869635.1512997,28631367914.936714,0
2024-05-03 00:00:00,0.5183776413164685,0.5183776413164685,0.5183776413164685,0.5183776413164685,1103496031.2413957,28656212776.118954,0
2024-05-04 00:00:00,0.5315301341407143,0.5315301341407143,0.5315301341407143,0.5315301341407143,1074787783.5846288,29384228180.813805,0
